id,type,properties,mentions,article_id,text
company:hawaiian_electric_company,Company,"{'name': 'Hawaiian Electric Company', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Hawaiian Electric Company', 'Hawaiian utility']",article_id,Company Hawaiian Electric Company Hawaiian Electric Company Hawaiian utility
company:capital_dynamics,Company,"{'name': 'Capital Dynamics', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Capital Dynamics'],article_id,Company Capital Dynamics Capital Dynamics
project:georgetown_solar_plant,Project,"{'name': 'Georgetown Solar Plant', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Georgetown, Texas', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['solar plant under construction for the central Texas community of Georgetown'],article_id,"Project Georgetown Solar Plant solar plant under construction for the central Texas community of Georgetown Georgetown, Texas"
project:comanche_solar_plant,Project,"{'name': 'Comanche Solar Plant', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '156 MW', 'location': 'Colorado', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Comanche Solar plant'],article_id,Project Comanche Solar Plant Comanche Solar plant 156 MW Colorado
project:beacon_solar_project,Project,"{'name': 'Beacon Solar Project', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': ""California's Mojave desert"", 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Beacon Solar project'],article_id,Project Beacon Solar Project Beacon Solar project California's Mojave desert
project:sahara_solar_mission,Project,"{'name': 'Sahara Solar Mission', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Sahara', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Sahara solar mission'],article_id,Project Sahara Solar Mission Sahara solar mission Sahara
location:sahara,Location,"{'name': 'Sahara', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'region', 'role_in_solar_energy_space': None}",['Sahara'],article_id,Location Sahara Sahara region
organization:ethanol_ventures,Organization,"{'name': 'Ethanol Ventures', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'company', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Ethanol Ventures'],article_id,Organization Ethanol Ventures Ethanol Ventures company
project:worlds_largest_commercial_solar_research_and_development_center,Project,"{'name': ""world's largest commercial solar research and development center"", 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Xian, China', 'time_period': 'October', 'location_type': None, 'role_in_solar_energy_space': None}","[""world's largest commercial solar research and development center""]",article_id,"Project world's largest commercial solar research and development center world's largest commercial solar research and development center Xian, China October"
location:xian_china,Location,"{'name': 'Xian, China', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}","['Xian, China']",article_id,"Location Xian, China Xian, China city"
technology:cadmium_telluride_solar_modules,Technology,"{'name': 'cadmium telluride solar modules', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['cadmium telluride solar modules'],article_id,Technology cadmium telluride solar modules cadmium telluride solar modules
project:mojave_desert_power_tower,Project,"{'name': 'Mojave Desert Power Tower', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '140,000 homes', 'location': 'Mojave Desert', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['power tower system', 'Mojave Desert']",article_id,"Project Mojave Desert Power Tower power tower system Mojave Desert 140,000 homes Mojave Desert"
company:midamerican,Company,"{'name': 'MidAmerican', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['MidAmerican'],article_id,Company MidAmerican MidAmerican
person:john_wellinghoff,Person,"{'name': 'John Wellinghoff', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['John Wellinghoff'],article_id,Person John Wellinghoff John Wellinghoff
company:lennox_industries,Company,"{'name': 'Lennox Industries', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Lennox Industries'],article_id,Company Lennox Industries Lennox Industries
technology:sunsource_home_energy_system,Technology,"{'name': 'SunSource Home Energy System', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['SunSource Home Energy System'],article_id,Technology SunSource Home Energy System SunSource Home Energy System
company:plug_n_save_energy_products,Company,"{'name': ""Plug 'n Save Energy Products"", 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","[""Plug 'n Save Energy Products""]",article_id,Company Plug 'n Save Energy Products Plug 'n Save Energy Products
technology:home_solar_shutters,Technology,"{'name': 'home solar shutters', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['home solar shutters'],article_id,Technology home solar shutters home solar shutters
company:echo,Company,"{'name': 'Echo', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Echo'],article_id,Company Echo Echo
company:taiwan_semiconductor,Company,"{'name': 'Taiwan Semiconductor', 'ticker': None, 'headquarters': 'Hsinchu', 'country': 'Taiwan', 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Taiwan Semiconductor', 'the manufacturer', 'the company']",article_id,Company Taiwan Semiconductor Taiwan Semiconductor the manufacturer the company Hsinchu Taiwan
technology:solar_sail,Technology,"{'name': 'solar sail', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar sail', 'sail']",article_id,Technology solar sail solar sail sail
company:easterly_acquisition,Company,"{'name': 'Easterly Acquisition', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Easterly Acquisition'],article_id,Company Easterly Acquisition Easterly Acquisition
technology:rechargeable_batteries,Technology,"{'name': 'rechargeable batteries', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['rechargeable batteries'],article_id,Technology rechargeable batteries rechargeable batteries
project:white_house_solar_demonstration_project,Project,"{'name': 'White House solar demonstration project', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'White House', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['White House solar demonstration project'],article_id,Project White House solar demonstration project White House solar demonstration project White House
